instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
23_2, , , ,paprika,http://purl.obolibrary.org/obo/FOODON_03301105,http://purl.obolibrary.org/obo/FOODON_03301105, , , 
23_3, , , ,tomato,"http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081","http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081", , , 
24,"Sure thing, here are the entities connected to food:  vegetable, consumption, vegetables, vegetable mixture, cauliflower, carrots, peas, onions","Certainly, the entities are associated thusly:  vegetable - http://purl.obolibrary.org/obo/FOODON_00003816, cauliflower - http://purl.obolibrary.org/obo/NCBITaxon_3715;http://purl.obolibrary.org/obo/FOODON_03302732;http://purl.obolibrary.org/obo/FOODON_00003410, carrots - http://purl.obolibrary.org/obo/NCBITaxon_4039.","Definitely, the entities are linked accordingly: cauliflower - http://purl.obolibrary.org/obo/FOODON_00003410;http://purl.obolibrary.org/obo/NCBITaxon_3715;http://purl.obolibrary.org/obo/FOODON_03302732, carrots - http://purl.obolibrary.org/obo/NCBITaxon_4039, peas - http://purl.obolibrary.org/obo/FOODON_03301630, onions - http://purl.obolibrary.org/obo/NCBITaxon_4679;http://purl.obolibrary.org/obo/FOODON_03301704.", , , ,0.800,0.800,0.800
24_0, , , ,vegetable,http://purl.obolibrary.org/obo/FOODON_00003816,, , , 
24_1, , , ,cauliflower,"http://purl.obolibrary.org/obo/FOODON_00003410
http://purl.obolibrary.org/obo/FOODON_03302732
http://purl.obolibrary.org/obo/NCBITaxon_3715","http://purl.obolibrary.org/obo/FOODON_00003410
http://purl.obolibrary.org/obo/FOODON_03302732
http://purl.obolibrary.org/obo/NCBITaxon_3715", , , 
24_2, , , ,carrots,http://purl.obolibrary.org/obo/NCBITaxon_4039,http://purl.obolibrary.org/obo/NCBITaxon_4039, , , 
25,"Absolutely, the entities that pertain to food are:  vegetable oils, olive oil, olive oils, seed oils, soybean, corn, sunflower, and sesame oil, oils, olive and seed oils","Indeed, the entities are linked in the following manner:  vegetable - http://purl.obolibrary.org/obo/FOODON_00003816, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03310387, olive - http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509, seed - http://purl.obolibrary.org/obo/PO_0009010;http://purl.obolibrary.org/obo/FOODON_03420155, corn - http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03304152;http://purl.obolibrary.org/obo/FOODON_03310306;http://purl.obolibrary.org/obo/FOODON_03310387.","Of course, the entities are bonded in this manner: olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03310387, vegetable oil - http://purl.obolibrary.org/obo/FOODON_03305263;http://purl.obolibrary.org/obo/FOODON_00003816;http://purl.obolibrary.org/obo/FOODON_03310387, seed - http://purl.obolibrary.org/obo/FOODON_03306867;http://purl.obolibrary.org/obo/FOODON_03310387, soybean - http://purl.obolibrary.org/obo/NCBITaxon_3847;http://purl.obolibrary.org/obo/FOODON_03301314;http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/NCIT_C45305, corn - http://purl.obolibrary.org/obo/NCBITaxon_381124, sunflower - http://purl.obolibrary.org/obo/NCBITaxon_3666;http://purl.obolibrary.org/obo/FOODON_03301836, sesame oil - http://purl.obolibrary.org/obo/FOODON_03304152;http://purl.obolibrary.org/obo/FOODON_03310306;http://purl.obolibrary.org/obo/FOODON_03310387.", , , ,0.538,0.385,0.436
25_0, , , ,vegetable,http://purl.obolibrary.org/obo/FOODON_00003816,, , , 
25_1, , , ,olive oil,"http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509","http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509", , , 
25_2, , , ,olive,"http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509",, , , 
25_3, , , ,seed,"http://purl.obolibrary.org/obo/FOODON_03420155
http://purl.obolibrary.org/obo/PO_0009010","http://purl.obolibrary.org/obo/FOODON_03306867
http://purl.obolibrary.org/obo/FOODON_03310387", , , 
25_4, , , ,corn,"http://purl.obolibrary.org/obo/FOODON_03304152
http://purl.obolibrary.org/obo/FOODON_03310306
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_381124",http://purl.obolibrary.org/obo/NCBITaxon_381124, , , 
26,"Of course, the entities associated with food are listed below:  nutrient-rich foods, fruits, vegetables, nuts, beans, animal-source foods","Certainly, the entities are being linked:  fruits - http://purl.obolibrary.org/obo/FOODON_03304644, nuts - http://purl.obolibrary.org/obo/FOODON_03306632.","Absolutely, the entities are related accordingly: fruits - http://purl.obolibrary.org/obo/FOODON_03304644, nuts - http://purl.obolibrary.org/obo/FOODON_03306632, animal - http://purl.obolibrary.org/obo/FOODON_00002452;http://purl.obolibrary.org/obo/FOODON_03411297;http://purl.obolibrary.org/obo/FOODON_00003004.", , , ,1.000,1.000,1.000
26_0, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,http://purl.obolibrary.org/obo/FOODON_03304644, , , 
26_1, , , ,nuts,http://purl.obolibrary.org/obo/FOODON_03306632,http://purl.obolibrary.org/obo/FOODON_03306632, , , 
27,"Absolutely, the entities associated with food are delineated below:  turkey meat, beef fat, turkey fat, corn oil, pork fat","Of course, the entities are bonded in the following way:  turkey - http://purl.obolibrary.org/obo/FOODON_03414166;http://purl.obolibrary.org/obo/GAZ_00000558;http://purl.obolibrary.org/obo/NCBITaxon_9103;http://purl.obolibrary.org/obo/FOODON_03411236;http://purl.obolibrary.org/obo/FOODON_00002805, beef fat - http://purl.obolibrary.org/obo/FOODON_03302092;http://purl.obolibrary.org/obo/FOODON_00003265;http://purl.obolibrary.org/obo/UBERON_0001013, corn oil - http://purl.obolibrary.org/obo/FOODON_03301474;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03310387.","Certainly, the entities are associated in this fashion: turkey - http://purl.obolibrary.org/obo/FOODON_03411236;http://purl.obolibrary.org/obo/NCBITaxon_9103;http://purl.obolibrary.org/obo/FOODON_03414166;http://purl.obolibrary.org/obo/GAZ_00000558;http://purl.obolibrary.org/obo/FOODON_00002805, beef - http://purl.obolibrary.org/obo/FOODON_00002713, corn oil - http://purl.obolibrary.org/obo/FOODON_03301474;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03301116.", , , ,0.636,0.636,0.636
27_0, , , ,turkey,"http://purl.obolibrary.org/obo/FOODON_00002805
http://purl.obolibrary.org/obo/FOODON_03411236
http://purl.obolibrary.org/obo/FOODON_03414166
http://purl.obolibrary.org/obo/GAZ_00000558
http://purl.obolibrary.org/obo/NCBITaxon_9103","http://purl.obolibrary.org/obo/FOODON_00002805
http://purl.obolibrary.org/obo/FOODON_03411236
http://purl.obolibrary.org/obo/FOODON_03414166
http://purl.obolibrary.org/obo/GAZ_00000558
http://purl.obolibrary.org/obo/NCBITaxon_9103", , , 
27_1, , , ,beef fat,"http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/FOODON_03302092
http://purl.obolibrary.org/obo/UBERON_0001013",, , , 
27_2, , , ,corn oil,"http://purl.obolibrary.org/obo/FOODON_03301474
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_381124","http://purl.obolibrary.org/obo/FOODON_03301116
http://purl.obolibrary.org/obo/FOODON_03301474
http://purl.obolibrary.org/obo/NCBITaxon_381124", , , 
28,"Certainly, the entities connected with food are outlined as follows:  cheese, animal fats, milk, meat, coffee, dairy products","Indeed, the entities are connected in this manner:  cheese - http://purl.obolibrary.org/obo/FOODON_00001013, animal - http://purl.obolibrary.org/obo/FOODON_00002452;http://purl.obolibrary.org/obo/FOODON_03411297;http://purl.obolibrary.org/obo/FOODON_00003004, milk - http://purl.obolibrary.org/obo/UBERON_0001913, coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, dairy - http://purl.obolibrary.org/obo/ENVO_00003862.","Indeed, the entities are connected accordingly: cheese - http://purl.obolibrary.org/obo/FOODON_00001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, meat - http://purl.obolibrary.org/obo/FOODON_00002713, coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443.", , , ,0.500,0.500,0.500
28_0, , , ,cheese,http://purl.obolibrary.org/obo/FOODON_00001013,http://purl.obolibrary.org/obo/FOODON_00001013, , , 
28_1, , , ,animal,"http://purl.obolibrary.org/obo/FOODON_00002452
http://purl.obolibrary.org/obo/FOODON_00003004
http://purl.obolibrary.org/obo/FOODON_03411297",, , , 
28_2, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
28_3, , , ,coffee,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443","http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443", , , 
28_4, , , ,dairy,http://purl.obolibrary.org/obo/ENVO_00003862,, , , 
29,"Definitely, the entities relevant to food are detailed below:  fat, intake, high-fat milk products, pork, sausages, eggs, rice, pasta, cakes, chocolate, vegetables, fruits, potatoes, bread, cereals, low-fat milk products, low-fat meat, fish, milk products, meats, butter, high-fat foods, carbohydrate-rich foods","Certainly, the entities are associated accordingly:  fat - http://purl.obolibrary.org/obo/FOODON_00003265;http://purl.obolibrary.org/obo/UBERON_0001013, pork - http://purl.obolibrary.org/obo/FOODON_00001038, rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641, pasta - http://purl.obolibrary.org/obo/FOODON_03306347, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641, fruits - http://purl.obolibrary.org/obo/FOODON_03304644, potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777, milk - http://purl.obolibrary.org/obo/UBERON_0001913, butter - http://purl.obolibrary.org/obo/FOODON_03310351, carbohydrate - http://purl.obolibrary.org/obo/CHEBI_16646.","Absolutely, the entities are related appropriately: milk - http://purl.obolibrary.org/obo/UBERON_0001913, pork - http://purl.obolibrary.org/obo/FOODON_00001038, rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641, pasta - http://purl.obolibrary.org/obo/FOODON_03306347, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641, potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113, bread - http://purl.obolibrary.org/obo/FOODON_03301944, cereals - http://purl.obolibrary.org/obo/FOODON_03301116, butter - http://purl.obolibrary.org/obo/FOODON_03310351.", , , ,0.562,0.562,0.562
29_0, , , ,fat,"http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/UBERON_0001013",, , , 
29_1, , , ,pork,http://purl.obolibrary.org/obo/FOODON_00001038,http://purl.obolibrary.org/obo/FOODON_00001038, , , 
29_2, , , ,rice,"http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530","http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530", , , 
29_3, , , ,pasta,http://purl.obolibrary.org/obo/FOODON_03306347,http://purl.obolibrary.org/obo/FOODON_03306347, , , 
29_4, , , ,chocolate,"http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641","http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641", , , 
29_5, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,, , , 
29_6, , , ,potatoes,http://purl.obolibrary.org/obo/NCBITaxon_4113,http://purl.obolibrary.org/obo/NCBITaxon_4113, , , 
29_7, , , ,fish,"http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898",, , , 
29_8, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
29_9, , , ,butter,http://purl.obolibrary.org/obo/FOODON_03310351,http://purl.obolibrary.org/obo/FOODON_03310351, , , 
29_10, , , ,carbohydrate,http://purl.obolibrary.org/obo/CHEBI_16646,, , , 
30,"Indeed, the entities that relate to food are:  alcohol, processed meat, legumes, wholegrains, pulses, vegetables, fruits, meat, fish, dairy, salt preserved foods","Absolutely, the entities are related appropriately:  alcohol - http://purl.obolibrary.org/obo/CHEBI_30879, fruits - http://purl.obolibrary.org/obo/FOODON_03304644, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777, dairy - http://purl.obolibrary.org/obo/ENVO_00003862.","Absolutely, the entities are related as such: alcohol - http://purl.obolibrary.org/obo/CHEBI_30879, processed - http://purl.obolibrary.org/obo/FOODON_00002644;http://purl.obolibrary.org/obo/FOODON_00003816, whole grain - http://purl.obolibrary.org/obo/FOODON_00003950, fruits - http://purl.obolibrary.org/obo/FOODON_03304644, meat - http://purl.obolibrary.org/obo/FOODON_00002713, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710.", , , ,0.833,0.833,0.833
30_0, , , ,alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,http://purl.obolibrary.org/obo/CHEBI_30879, , , 
30_1, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,http://purl.obolibrary.org/obo/FOODON_03304644, , , 
30_2, , , ,fish,"http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898","http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898", , , 
30_3, , , ,dairy,http://purl.obolibrary.org/obo/ENVO_00003862,, , , 
31,"Sure thing, the entities regarding food are delineated below:  avocado, black sapote, guava, mango, prickly pear cactus stems, nopal, papaya, pineapple, prickly pear fruit, grapes, tomato, fruit","Absolutely, the entities are related properly:  avocado - http://purl.obolibrary.org/obo/FOODON_00003600;http://purl.obolibrary.org/obo/FOODON_03305236;http://purl.obolibrary.org/obo/NCBITaxon_3435, black - http://purl.obolibrary.org/obo/PATO_0000317;http://purl.obolibrary.org/obo/NCBITaxon_233744, guava - http://purl.obolibrary.org/obo/FOODON_00003622;http://purl.obolibrary.org/obo/NCBITaxon_120290;http://purl.obolibrary.org/obo/FOODON_03305317, mango - http://purl.obolibrary.org/obo/FOODON_00003538;http://purl.obolibrary.org/obo/NCBITaxon_29780;http://purl.obolibrary.org/obo/FOODON_03301813, pear - http://purl.obolibrary.org/obo/NCBITaxon_23211;http://purl.obolibrary.org/obo/FOODON_00003041;http://purl.obolibrary.org/obo/FOODON_03301724, nopal - http://purl.obolibrary.org/obo/FOODON_00003078, papaya - http://purl.obolibrary.org/obo/FOODON_03301830;http://purl.obolibrary.org/obo/NCBITaxon_3649, pineapple - http://purl.obolibrary.org/obo/FOODON_03301831;http://purl.obolibrary.org/obo/NCBITaxon_4615, tomato - http://purl.obolibrary.org/obo/FOODON_03301453;http://purl.obolibrary.org/obo/FOODON_03309927;http://purl.obolibrary.org/obo/NCBITaxon_4081.","Definitely, the entities are linked correspondingly: avocado - http://purl.obolibrary.org/obo/FOODON_00003600;http://purl.obolibrary.org/obo/NCBITaxon_3435;http://purl.obolibrary.org/obo/FOODON_03305236, black - http://purl.obolibrary.org/obo/PATO_0000317, guava - http://purl.obolibrary.org/obo/NCBITaxon_3758;http://purl.obolibrary.org/obo/FOODON_00003600, mango - http://purl.obolibrary.org/obo/NCBITaxon_29780;http://purl.obolibrary.org/obo/FOODON_00003538;http://purl.obolibrary.org/obo/FOODON_03301813, pineapple - http://purl.obolibrary.org/obo/NCBITaxon_4615;http://purl.obolibrary.org/obo/FOODON_03301831, fruit - http://purl.obolibrary.org/obo/PO_0009001, tomato - http://purl.obolibrary.org/obo/FOODON_03309927;http://purl.obolibrary.org/obo/FOODON_03301453;http://purl.obolibrary.org/obo/NCBITaxon_4081.", , , ,0.523,0.545,0.530
31_0, , , ,avocado,"http://purl.obolibrary.org/obo/FOODON_00003600
http://purl.obolibrary.org/obo/FOODON_03305236
http://purl.obolibrary.org/obo/NCBITaxon_3435","http://purl.obolibrary.org/obo/FOODON_00003600
http://purl.obolibrary.org/obo/FOODON_03305236
http://purl.obolibrary.org/obo/NCBITaxon_3435", , , 
31_1, , , ,black,"http://purl.obolibrary.org/obo/NCBITaxon_233744
http://purl.obolibrary.org/obo/PATO_0000317",http://purl.obolibrary.org/obo/PATO_0000317, , , 
31_2, , , ,guava,"http://purl.obolibrary.org/obo/FOODON_00003622
http://purl.obolibrary.org/obo/FOODON_03305317
http://purl.obolibrary.org/obo/NCBITaxon_120290","http://purl.obolibrary.org/obo/FOODON_00003600
http://purl.obolibrary.org/obo/NCBITaxon_3758", , , 
31_3, , , ,mango,"http://purl.obolibrary.org/obo/FOODON_00003538
http://purl.obolibrary.org/obo/FOODON_03301813
http://purl.obolibrary.org/obo/NCBITaxon_29780","http://purl.obolibrary.org/obo/FOODON_00003538
http://purl.obolibrary.org/obo/FOODON_03301813
http://purl.obolibrary.org/obo/NCBITaxon_29780", , , 
31_4, , , ,pear,"http://purl.obolibrary.org/obo/FOODON_00003041
http://purl.obolibrary.org/obo/FOODON_03301724
http://purl.obolibrary.org/obo/NCBITaxon_23211",, , , 
31_5, , , ,nopal,http://purl.obolibrary.org/obo/FOODON_00003078,, , , 
31_6, , , ,papaya,"http://purl.obolibrary.org/obo/FOODON_03301830
http://purl.obolibrary.org/obo/NCBITaxon_3649",, , , 
31_7, , , ,pineapple,"http://purl.obolibrary.org/obo/FOODON_03301831
http://purl.obolibrary.org/obo/NCBITaxon_4615","http://purl.obolibrary.org/obo/FOODON_03301831
http://purl.obolibrary.org/obo/NCBITaxon_4615", , , 
31_8, , , ,tomato,"http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081","http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081", , , 
32,"Indeed, the entities that relate to food are delineated below:  apple, carrot, celery tuber, celery","Definitely, the entities are linked thusly:  apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, carrot - http://purl.obolibrary.org/obo/NCBITaxon_4039;http://purl.obolibrary.org/obo/FOODON_00003408, celery - http://purl.obolibrary.org/obo/FOODON_03301727;http://purl.obolibrary.org/obo/NCBITaxon_117781;http://purl.obolibrary.org/obo/PO_0025522;http://purl.obolibrary.org/obo/FOODON_00001146.","Absolutely, the entities are related properly: apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, carrot - http://purl.obolibrary.org/obo/NCBITaxon_4039;http://purl.obolibrary.org/obo/FOODON_00003408, celery - http://purl.obolibrary.org/obo/NCBITaxon_117781;http://purl.obolibrary.org/obo/FOODON_03301727, mugwort - http://purl.obolibrary.org/obo/FOODON_00003052.", , , ,0.750,0.750,0.750
32_0, , , ,apple,"http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750","http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750", , , 
32_1, , , ,carrot,"http://purl.obolibrary.org/obo/FOODON_00003408
http://purl.obolibrary.org/obo/NCBITaxon_4039","http://purl.obolibrary.org/obo/FOODON_00003408
http://purl.obolibrary.org/obo/NCBITaxon_4039", , , 
32_2, , , ,celery,"http://purl.obolibrary.org/obo/FOODON_00001146
http://purl.obolibrary.org/obo/FOODON_03301727
http://purl.obolibrary.org/obo/NCBITaxon_117781
http://purl.obolibrary.org/obo/PO_0025522","http://purl.obolibrary.org/obo/FOODON_03301727
http://purl.obolibrary.org/obo/NCBITaxon_117781", , , 
33,"Certainly, the entities connected to food are outlined below:  coffee, consumption, fruit, vegetables, intake, tea","Indeed, the entities are connected in the following way:  coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, fruit - http://purl.obolibrary.org/obo/PO_0009001, tea - http://purl.obolibrary.org/obo/FOODON_03315081.","Indeed, the entities are connected suitably: coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, filtered coffee - http://purl.obolibrary.org/obo/FOODON_03301449;http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, tea - http://purl.obolibrary.org/obo/FOODON_03315081.", , , ,0.750,0.750,0.750
33_0, , , ,coffee,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443","http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443", , , 
33_1, , , ,fruit,http://purl.obolibrary.org/obo/PO_0009001,, , , 
33_2, , , ,tea,http://purl.obolibrary.org/obo/FOODON_03315081,http://purl.obolibrary.org/obo/FOODON_03315081, , , 
34,"Definitely, the entities relevant to food are as follows:  garlic, sunflower oil","Absolutely, the entities are related appropriately:  garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, oil - http://purl.obolibrary.org/obo/FOODON_03310387.","Certainly, the entities are associated in this fashion: garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, oil - http://purl.obolibrary.org/obo/FOODON_03310387, ethanol - http://purl.obolibrary.org/obo/CHEBI_50019;http://purl.obolibrary.org/obo/NCIT_C45305.", , , ,1.000,1.000,1.000
34_0, , , ,garlic,"http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682","http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682", , , 
34_1, , , ,oil,http://purl.obolibrary.org/obo/FOODON_03310387,http://purl.obolibrary.org/obo/FOODON_03310387, , , 
35,"Sure thing, the entities regarding food are outlined below:  rice, intake","Indeed, the entities are connected correspondingly:  rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641.","Certainly, the entities are associated in this manner: rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641.", , , ,1.000,1.000,1.000
35_0, , , ,rice,"http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530","http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530", , , 
36,"Definitely, the entities concerning food are delineated below:  milk, dairy products, seed oils, butter, margarine, olive oil, tomatoes","Absolutely, the entities are related as such:  milk - http://purl.obolibrary.org/obo/UBERON_0001913, dairy - http://purl.obolibrary.org/obo/ENVO_00003862, seed - http://purl.obolibrary.org/obo/PO_0009010;http://purl.obolibrary.org/obo/FOODON_03420155, butter - http://purl.obolibrary.org/obo/FOODON_03310351, margarine - http://purl.obolibrary.org/obo/FOODON_03301672.","Of course, the entities are bonded in the following way: milk - http://purl.obolibrary.org/obo/UBERON_0001913, dairy - http://purl.obolibrary.org/obo/ENVO_00003862, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03310387, raw - http://purl.obolibrary.org/obo/FOODON_00002650;http://purl.obolibrary.org/obo/FOODON_03315552, cooked - http://purl.obolibrary.org/obo/FOODON_00001181.", , , ,0.333,0.333,0.333
36_0, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
36_1, , , ,dairy,http://purl.obolibrary.org/obo/ENVO_00003862,http://purl.obolibrary.org/obo/ENVO_00003862, , , 
36_2, , , ,seed,"http://purl.obolibrary.org/obo/FOODON_03420155
http://purl.obolibrary.org/obo/PO_0009010",, , , 
36_3, , , ,butter,http://purl.obolibrary.org/obo/FOODON_03310351,, , , 
36_4, , , ,margarine,http://purl.obolibrary.org/obo/FOODON_03301672,, , , 
