instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
38_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
38_1, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
38_2, , , ,eggs,AG.01.g,AG.01.g, , , 
38_3, , , ,vanilla,AF.12,AF.12, , , 
38_4, , , ,banana,AG.01.h.01,AG.01.h.01, , , 
38_5, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
38_6, , , ,baking powder,AG.01,AG.01, , , 
38_7, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
38_8, , , ,banana mixture,AG.01.h.01,AG.01.h.01, , , 
38_9, , , ,flour mixture,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
38_10, , , ,walnuts,AG.01.h.01.f,AG.01.h.01.f, , , 
38_11, , , ,batter,AG.01.m,AG.01.m, , , 
38_12, , , ,loaf,"AG.01.n.06
AG.01.n.11",, , , 
39,"Sure thing, the entities regarding food are detailed below:  butter, flour, milk, eggs, salt","Definitely, the entities are linked as:  butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], flour -  AG.01.j [Meal];AG.01.k [Flour], milk -  AG.01.e [Dairy produce], eggs -  AG.01.g [Eggs], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table].","Of course, the entities are bonded in the following way: butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], flour - AG.01.j [Meal];AG.01.k [Flour], milk - AG.01.e [Dairy produce], eggs - AG.01.g [Eggs], salt - AG.01.l.01 [Salt];AG.01.w [Setting table].", , , ,1.000,1.000,1.000
39_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
39_1, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
39_2, , , ,milk,AG.01.e,AG.01.e, , , 
39_3, , , ,eggs,AG.01.g,AG.01.g, , , 
39_4, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
40,"Certainly, the entities connected with food are detailed below:  milk, buckwheat, almond flour, vegetable oil, eggs, baking powder, sugar, salt, batter, waffles","Certainly, the entities are associated accordingly:  milk -  AG.01.e [Dairy produce], buckwheat -  AG.01.i [Corn/cereals/grain], almond flour -  AG.01.h.01.f [Nut];AG.01.j [Meal];AG.01.k [Flour], vegetable oil -  AG.01.f [Fat/oil], eggs -  AG.01.g [Eggs], baking powder -  AG.01 [Food], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], batter -  AG.01.m [Substances for food preparation], waffles -  AG.01.n.13 [Cake].","Definitely, the entities are linked as: milk - AG.01.e [Dairy produce], buckwheat - AG.01.i [Corn/cereals/grain], almond flour - AG.01.h.01.f [Nut];AG.01.j [Meal];AG.01.k [Flour], vegetable oil - AG.01.f [Fat/oil], eggs - AG.01.g [Eggs], baking powder - AG.01 [Food], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], batter - AG.01.m [Substances for food preparation], waffles - AG.01.n.13 [Cake].", , , ,1.000,1.000,1.000
40_0, , , ,milk,AG.01.e,AG.01.e, , , 
40_1, , , ,buckwheat,AG.01.i,AG.01.i, , , 
40_2, , , ,almond flour,"AG.01.h.01.f
AG.01.j
AG.01.k","AG.01.h.01.f
AG.01.j
AG.01.k", , , 
40_3, , , ,vegetable oil,AG.01.f,AG.01.f, , , 
40_4, , , ,eggs,AG.01.g,AG.01.g, , , 
40_5, , , ,baking powder,AG.01,AG.01, , , 
40_6, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
40_7, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
40_8, , , ,batter,AG.01.m,AG.01.m, , , 
40_9, , , ,waffles,AG.01.n.13,AG.01.n.13, , , 
41,"Of course, the entities associated with food are detailed below:  water, salt, quinoa, chopped prunes, peanut butter, almond milk, cinnamon, nutmeg","Of course, the entities are bonded accordingly:  water -  AG.01.z [Water], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], quinoa -  AG.01.h [Fruit and vegetables], chopped prunes -  AG.01.h.01 [Fruit/a fruit], peanut butter -  AG.01.e.01 [Butter];AG.01.h.01.f [Nut];AG.01.n [Dishes and prepared food], almond milk -  AG.01.e [Dairy produce];AG.01.h.01.f [Nut], cinnamon -  AG.01.l.03 [Spice], nutmeg -  AG.01.l.03 [Spice].","Of course, the entities are bonded in this fashion: water - AG.01.z [Water], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], quinoa - AG.01 [Food], chopped prunes - AG.01.h.01.e [Fruit containing stone], peanut butter - AG.01.e.01 [Butter];AG.01.h.01.f [Nut];AG.01.n [Dishes and prepared food], almond milk - AG.01.e [Dairy produce];AG.01.h.01.f [Nut], cinnamon - AG.01.l.03 [Spice], nutmeg - AG.01.l.03 [Spice].", , , ,0.833,0.833,0.833
41_0, , , ,water,AG.01.z,AG.01.z, , , 
41_1, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
41_2, , , ,quinoa,AG.01.h,AG.01, , , 
41_3, , , ,chopped prunes,AG.01.h.01,AG.01.h.01.e, , , 
41_4, , , ,peanut butter,"AG.01.e.01
AG.01.h.01.f
AG.01.n","AG.01.e.01
AG.01.h.01.f
AG.01.n", , , 
41_5, , , ,almond milk,"AG.01.e
AG.01.h.01.f","AG.01.e
AG.01.h.01.f", , , 
41_6, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
41_7, , , ,nutmeg,AG.01.l.03,AG.01.l.03, , , 
42,"Sure thing, the entities regarding food are outlined below:  flour, baking powder, milk, egg yolk, egg whites, whites, batter, pancake, pancakes","Absolutely, the entities are related thusly:  flour -  AG.01.j [Meal];AG.01.k [Flour], baking powder -  AG.01 [Food], milk -  AG.01.e [Dairy produce], egg yolk -  AG.01.g [Eggs], egg whites -  AG.01.g [Eggs];AG.01.k [Flour], whites -  AG.01.k [Flour], batter -  AG.01.m [Substances for food preparation], pancake -  AG.01.n.12 [Pancake/tortilla/oatcake], pancakes -  AG.01.n.12 [Pancake/tortilla/oatcake].","Of course, the entities are bonded accordingly: flour - AG.01.j [Meal];AG.01.k [Flour], baking powder - AG.01 [Food], milk - AG.01.e [Dairy produce], egg yolk - AG.01.g [Eggs], egg whites - AG.01.g [Eggs], batter - AG.01.m [Substances for food preparation], whites - AG.01.g [Eggs], pancakes - AG.01.n.12 [Pancake/tortilla/oatcake].", , , ,0.939,0.727,0.767
42_0, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
42_1, , , ,baking powder,AG.01,AG.01, , , 
42_2, , , ,milk,AG.01.e,AG.01.e, , , 
42_3, , , ,egg yolk,AG.01.g,AG.01.g, , , 
42_4, , , ,egg whites,"AG.01.g
AG.01.k",AG.01.g, , , 
42_5, , , ,whites,AG.01.k,AG.01.g, , , 
42_6, , , ,batter,AG.01.m,AG.01.m, , , 
42_7, , , ,pancake,AG.01.n.12,, , , 
42_8, , , ,pancakes,AG.01.n.12,AG.01.n.12, , , 
43,"Definitely, the entities relevant to food are as follows:  milk, malt powder, banana","Definitely, the entities are linked as such:  milk -  AG.01.e [Dairy produce], malt powder -  AG.01.ae.02 [Malting], banana -  AG.01.h.01 [Fruit/a fruit].","Of course, the entities are bonded in this fashion: milk - AG.01.e [Dairy produce], malt powder - AG.01.ae.03 [Brewing], banana - AG.01.h.01 [Fruit/a fruit].", , , ,0.667,0.667,0.667
43_0, , , ,milk,AG.01.e,AG.01.e, , , 
43_1, , , ,malt powder,AG.01.ae.02,AG.01.ae.03, , , 
43_2, , , ,banana,AG.01.h.01,AG.01.h.01, , , 
44,"Certainly, the entities connected with food are delineated below:  flour, baking powder, baking soda, salt, sugar, butter, eggs, nuts, mashed banana, batter, loaf","Absolutely, the entities are related appropriately:  flour -  AG.01.j [Meal];AG.01.k [Flour], baking powder -  AG.01 [Food], baking soda -  AG.01.m [Substances for food preparation], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], eggs -  AG.01.g [Eggs], nuts -  AG.01.h.01.f [Nut], mashed banana -  AG.01.h.01 [Fruit/a fruit];AG.01.t.05 [Preparation for table/cooking], batter -  AG.01.m [Substances for food preparation], loaf -  AG.01.n.06 [Meat dishes];AG.01.n.11 [Bread].","Certainly, the entities are associated properly: flour - AG.01.j [Meal];AG.01.k [Flour], baking powder - AG.01 [Food], baking soda - AG.01.m [Substances for food preparation], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], eggs - AG.01.g [Eggs], nuts - AG.01.h.01.f [Nut], mashed banana - AG.01.h.01 [Fruit/a fruit];AG.01.t.05 [Preparation for table/cooking], batter - AG.01.m [Substances for food preparation].", , , ,0.875,0.875,0.875
44_0, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
44_1, , , ,baking powder,AG.01,AG.01, , , 
44_2, , , ,baking soda,AG.01.m,AG.01.m, , , 
44_3, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
44_4, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
44_5, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
44_6, , , ,eggs,AG.01.g,AG.01.g, , , 
44_7, , , ,nuts,AG.01.h.01.f,AG.01.h.01.f, , , 
44_8, , , ,mashed banana,"AG.01.h.01
AG.01.t.05","AG.01.h.01
AG.01.t.05", , , 
44_9, , , ,batter,AG.01.m,AG.01.m, , , 
44_10, , , ,loaf,"AG.01.n.06
AG.01.n.11",, , , 
45,"Of course, the entities regarding food are provided as follows:  oil, garam masala, turmeric, coriander, salt, onion, green chile peppers, seasoned oil, eggs","Absolutely, the entities are related suitably:  oil -  AG.01.f [Fat/oil], garam masala -  AG.01.l.03 [Spice];AG.01.n.01 [Food by way of preparation], turmeric -  AG.01.h.02 [Vegetables]; AG.01.l.03 [Spice], coriander -  AG.01.l.03 [Spice], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], onion -  AG.01.h.02.e [Onion/leek/garlic], green chile peppers -  AG.01.l.03 [Spice];AG.01.t.07 [Cooking], seasoned oil -  AG.01.f [Fat/oil];AG.01.t.05 [Preparation for table/cooking], eggs -  AG.01.g [Eggs].","Of course, the entities are bonded in this fashion: oil - AG.01.f [Fat/oil], garam masala - AG.01.l.03 [Spice], turmeric - AG.01.h.02 [Vegetables]; AG.01.l.03 [Spice], coriander - AG.01 [Food], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], onion - AG.01.h.02.e [Onion/leek/garlic], green chile peppers - AG.01.l.03 [Spice], seasoned oil - AG.01.f [Fat/oil], eggs - AG.01.g [Eggs].", , , ,0.786,0.714,0.745
45_0, , , ,oil,AG.01.f,AG.01.f, , , 
45_1, , , ,garam masala,"AG.01.l.03
AG.01.n.01",AG.01.l.03, , , 
45_2, , , ,turmeric,"AG.01.h.02
AG.01.l.03","AG.01.h.02
AG.01.l.03", , , 
45_3, , , ,coriander,AG.01.l.03,AG.01, , , 
45_4, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
45_5, , , ,onion,AG.01.h.02.e,AG.01.h.02.e, , , 
45_6, , , ,green chile peppers,"AG.01.l.03
AG.01.t.07",AG.01.l.03, , , 
45_7, , , ,seasoned oil,"AG.01.f
AG.01.t.05",AG.01.f, , , 
45_8, , , ,eggs,AG.01.g,AG.01.g, , , 
46,"Yes, the entities linked to food are listed below:  milk, pumpkin, egg, oil, vinegar, flour, brown sugar, baking powder, baking soda, allspice, cinnamon, salt, pumpkin mixture, batter, pancake","Of course, the entities are bonded in this fashion:  milk -  AG.01.e [Dairy produce], pumpkin -  AG.01.h.02.f [Fruits as vegetables], egg -  AG.01.g [Eggs], oil -  AG.01.f [Fat/oil], vinegar -  AG.01.ae.01 [Wine-making];AG.01.l [Additive], flour -  AG.01.j [Meal];AG.01.k [Flour], brown sugar -  AG.01 [Food], baking powder -  AG.01 [Food], baking soda -  AG.01.m [Substances for food preparation], allspice -  AG.01.l.03 [Spice], cinnamon -  AG.01.l.03 [Spice], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], pumpkin mixture -  AG.01.h.02.f [Fruits as vegetables], batter -  AG.01.m [Substances for food preparation], pancake -  AG.01.n.12 [Pancake/tortilla/oatcake].","Absolutely, the entities are related in this fashion: milk - AG.01.e [Dairy produce], pumpkin - AG.01.h.02.f [Fruits as vegetables], egg - AG.01.g [Eggs], oil - AG.01.f [Fat/oil], vinegar - AG.01.ae.01 [Wine-making];AG.01.l [Additive], flour - AG.01.j [Meal];AG.01.k [Flour], brown sugar - AG.01 [Food], baking powder - AG.01 [Food], baking soda - AG.01.m [Substances for food preparation], allspice - AG.01.l.03 [Spice], cinnamon - AG.01.l.03 [Spice], ginger - AG.01.l.03 [Spice], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], pumpkin mixture - AG.01.h.02.f [Fruits as vegetables], batter - AG.01.m [Substances for food preparation], pancake - AG.01.n.12 [Pancake/tortilla/oatcake].", , , ,1.000,1.000,1.000
46_0, , , ,milk,AG.01.e,AG.01.e, , , 
46_1, , , ,pumpkin,AG.01.h.02.f,AG.01.h.02.f, , , 
46_2, , , ,egg,AG.01.g,AG.01.g, , , 
46_3, , , ,oil,AG.01.f,AG.01.f, , , 
46_4, , , ,vinegar,"AG.01.ae.01
AG.01.l","AG.01.ae.01
AG.01.l", , , 
46_5, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
46_6, , , ,brown sugar,AG.01,AG.01, , , 
46_7, , , ,baking powder,AG.01,AG.01, , , 
46_8, , , ,baking soda,AG.01.m,AG.01.m, , , 
46_9, , , ,allspice,AG.01.l.03,AG.01.l.03, , , 
46_10, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
46_11, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
46_12, , , ,pumpkin mixture,AG.01.h.02.f,AG.01.h.02.f, , , 
46_13, , , ,batter,AG.01.m,AG.01.m, , , 
46_14, , , ,pancake,AG.01.n.12,AG.01.n.12, , , 
47,"Indeed, the entities that relate to food are outlined as follows:  cooking spray, eggs, cream, mushroom soup, Cheddar cheese, roast beef, black pepper, egg mixture","Indeed, the entities are connected in the following way:  cooking spray -  AG.01.t.07 [Cooking];AG.01.f [Fat/oil], eggs -  AG.01.g [Eggs], cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], mushroom soup -  AG.01.h.02.h [Fungi];AG.01.n.02 [Soup/pottage], Cheddar cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], roast beef -  AG.01 [Food], black pepper -  AG.01 [Food], egg mixture -  AG.01.g [Eggs].","Definitely, the entities are linked appropriately: cooking spray - AG.01.t.07 [Cooking];AG.01.f [Fat/oil], eggs - AG.01.g [Eggs], cream of mushroom soup - AG.01.n.02 [Soup/pottage];AG.01.h.02.h [Fungi], egg mixture - AG.01.g [Eggs], Cheddar cheese - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], roast beef - AG.01.d.03 [Beef];AG.01.n.06 [Meat dishes], black pepper - AG.01 [Food].", , , ,0.667,0.583,0.611
47_0, , , ,cooking spray,"AG.01.f
AG.01.t.07","AG.01.f
AG.01.t.07", , , 
47_1, , , ,eggs,AG.01.g,AG.01.g, , , 
47_2, , , ,cream,"AG.01.e
AG.01.n",, , , 
47_3, , , ,mushroom soup,"AG.01.h.02.h
AG.01.n.02",, , , 
47_4, , , ,cheddar cheese,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
47_5, , , ,roast beef,AG.01,"AG.01.d.03
AG.01.n.06", , , 
47_6, , , ,black pepper,AG.01,AG.01, , , 
47_7, , , ,egg mixture,AG.01.g,AG.01.g, , , 
48,"Yes, the entities related to food are detailed below:  cooking spray, eggs, flour, sugar, sour cream, salt, batter, blueberries, confectioners ' sugar","Of course, the entities are bonded accordingly:  cooking spray -  AG.01.t.07 [Cooking];AG.01.f [Fat/oil], eggs -  AG.01.g [Eggs], flour -  AG.01.j [Meal];AG.01.k [Flour], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], sour cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], batter -  AG.01.m [Substances for food preparation], blueberries -  AG.01 [Food], confectioners ' sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.05 [Preparation for table/cooking];AG.01.t.07 [Cooking].","Definitely, the entities are linked as: cooking spray - AG.01.t.07 [Cooking];AG.01.f [Fat/oil], eggs - AG.01.g [Eggs], flour - AG.01.j [Meal];AG.01.k [Flour], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], sour cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], batter - AG.01.m [Substances for food preparation], blueberries - AG.01 [Food], confectioners'sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.05 [Preparation for table/cooking];AG.01.t.07 [Cooking].", , , ,0.867,0.800,0.822
48_0, , , ,cooking spray,"AG.01.f
AG.01.t.07","AG.01.f
AG.01.t.07", , , 
48_1, , , ,eggs,AG.01.g,AG.01.g, , , 
48_2, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
48_3, , , ,sugar,AG.01.l.02,"AG.01.l.02
AG.01.t.05
AG.01.t.07", , , 
48_4, , , ,sour cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n", , , 
48_5, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
48_6, , , ,batter,AG.01.m,AG.01.m, , , 
48_7, , , ,blueberries,AG.01,AG.01, , , 
48_8, , , ,confectioners ' sugar,"AG.01.l.02
AG.01.t.05
AG.01.t.07",, , , 
49,"Indeed, the entities concerning food are detailed below:  banana, cucumbers, red bell pepper, grapefruit juice, carrots, ice, smoothie","Certainly, the entities are connected:  banana -  AG.01.h.01 [Fruit/a fruit], cucumbers -  AG.01.h.02.f [Fruits as vegetables], red bell pepper -  AG.01.l.03 [Spice], grapefruit juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], carrots -  AG.01.h.02.a [Root vegetable], ice -  AG.01 [Food], smoothie -  AG.01 [Food].","Absolutely, the entities are related in this manner: banana - AG.01.h.01 [Fruit/a fruit], cucumbers - AG.01.h.02.f [Fruits as vegetables], red bell pepper - AG.01.l.03 [Spice], grapefruit juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], carrots - AG.01.h.02.a [Root vegetable], ice - AG.01 [Food], smoothie - AG.01 [Food].", , , ,1.000,1.000,1.000
49_0, , , ,banana,AG.01.h.01,AG.01.h.01, , , 
49_1, , , ,cucumbers,AG.01.h.02.f,AG.01.h.02.f, , , 
49_2, , , ,red bell pepper,AG.01.l.03,AG.01.l.03, , , 
49_3, , , ,grapefruit juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
49_4, , , ,carrots,AG.01.h.02.a,AG.01.h.02.a, , , 
49_5, , , ,ice,AG.01,AG.01, , , 
49_6, , , ,smoothie,AG.01,AG.01, , , 
50,"Yes, the entities pertaining to food are detailed below:  cocoa powder, sugar, flour, brown sugar, baking soda, baking powder, salt, buttermilk, eggs, vegetable oil, vanilla extract, cocoa mixture, batter","Absolutely, the entities are related accordingly:  cocoa powder -  AG.01 [Food], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], flour -  AG.01.j [Meal];AG.01.k [Flour], brown sugar -  AG.01 [Food], baking soda -  AG.01.m [Substances for food preparation], baking powder -  AG.01 [Food], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], buttermilk -  AG.01.e [Dairy produce], eggs -  AG.01.g [Eggs], vegetable oil -  AG.01.f [Fat/oil], vanilla extract -  AF.12 [Particular plants/herbs/shrubs], cocoa mixture -  AG.01 [Food];AG.01.m [Substances for food preparation], batter -  AG.01.m [Substances for food preparation].","Indeed, the entities are connected in this fashion: cocoa powder - AG.01 [Food], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], flour - AG.01.j [Meal];AG.01.k [Flour], brown sugar - AG.01 [Food], baking soda - AG.01.m [Substances for food preparation], baking powder - AG.01 [Food], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], buttermilk - AG.01.e [Dairy produce], eggs - AG.01.g [Eggs], vegetable oil - AG.01.f [Fat/oil], vanilla extract - AF.12 [Particular plants/herbs/shrubs], batter - AG.01.m [Substances for food preparation].", , , ,1.000,0.875,0.927
50_0, , , ,cocoa powder,AG.01,AG.01, , , 
50_1, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
50_2, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
50_3, , , ,brown sugar,AG.01,AG.01, , , 
50_4, , , ,baking soda,AG.01.m,AG.01.m, , , 
50_5, , , ,baking powder,AG.01,AG.01, , , 
50_6, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
50_7, , , ,buttermilk,AG.01.e,AG.01.e, , , 
50_8, , , ,eggs,AG.01.g,AG.01.g, , , 
50_9, , , ,vegetable oil,AG.01.f,AG.01.f, , , 
50_10, , , ,vanilla extract,AF.12,AF.12, , , 
50_11, , , ,cocoa mixture,"AG.01
AG.01.m",, , , 
50_12, , , ,batter,AG.01.m,AG.01.m, , , 
51,"Absolutely, the entities associated with food are detailed below:  ice, yogurt, milk, blueberries, cinnamon, smoothie, sugar","Absolutely, the entities have been linked as follows:  ice -  AG.01 [Food], yogurt -  AG.01 [Food], milk -  AG.01.e [Dairy produce], blueberries -  AG.01 [Food], cinnamon -  AG.01.l.03 [Spice], smoothie -  AG.01 [Food], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)].","Of course, the entities are bonded correspondingly: ice - AG.01 [Food], yogurt - AG.01 [Food], milk - AG.01.e [Dairy produce], blueberries - AG.01 [Food], cinnamon - AG.01.l.03 [Spice], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)].", , , ,1.000,0.857,0.918
51_0, , , ,ice,AG.01,AG.01, , , 
51_1, , , ,yogurt,AG.01,AG.01, , , 
51_2, , , ,milk,AG.01.e,AG.01.e, , , 
51_3, , , ,blueberries,AG.01,AG.01, , , 
51_4, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
51_5, , , ,smoothie,AG.01,, , , 
51_6, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
52,"Of course, here are the entities related to food:  milk, avocado, ice, vanilla protein powder, matcha green tea powder","Of course, the entities are bonded accordingly:  milk -  AG.01.e [Dairy produce], avocado -  AG.01.h.01.e [Fruit containing stone], ice -  AG.01 [Food], vanilla protein powder -  AF.12 [Particular plants/herbs/shrubs], matcha green tea powder -  AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal].","Absolutely, the entities are related accordingly: milk - AG.01.e [Dairy produce], avocado - AG.01.h.01.e [Fruit containing stone], ice - AG.01 [Food], vanilla protein powder - AG.01 [Food], matcha green tea powder - AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal].", , , ,0.786,0.857,0.810
52_0, , , ,milk,AG.01.e,AG.01.e, , , 
52_1, , , ,avocado,AG.01.h.01.e,AG.01.h.01.e, , , 
52_2, , , ,ice,AG.01,AG.01, , , 
52_3, , , ,vanilla protein powder,AF.12,AG.01, , , 
52_4, , , ,matcha green tea powder,"AG.01.ac
AG.01.af
AG.01.r","AG.01.ac
AG.01.af
AG.01.r", , , 
53,"Definitely, the entities concerning food are:  butter, eggs, whites, salt, cayenne pepper, yolks, chorizo, potato chips, chips, Cheddar cheese, oregano","Certainly, the entities are associated as such:  butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], eggs -  AG.01.g [Eggs], whites -  AG.01.k [Flour], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], cayenne pepper -  AG.01.l.03 [Spice];AG.01.w [Setting table], yolks -  AG.01 [Food], chorizo -  AG.01 [Food], potato chips -  AG.01 [Food], chips -  AE.14.m.03 [Subfamily Bovinae (bovines)], Cheddar cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], oregano -  AG.01 [Food].","Certainly, the entities are associated in this manner: butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], eggs - AG.01.g [Eggs], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], cayenne pepper - AG.01.l.03 [Spice], yolks - AG.01 [Food], chorizo - AG.01 [Food], potato chips - AG.01.n.09 [Prepared vegetables and dishes];AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], Cheddar cheese - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], oregano - AG.01.h.02.i [Herb].", , , ,0.867,0.667,0.733
53_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
53_1, , , ,eggs,AG.01.g,AG.01.g, , , 
53_2, , , ,whites,AG.01.k,, , , 
53_3, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
53_4, , , ,cayenne pepper,"AG.01.l.03
AG.01.w",AG.01.l.03, , , 
53_5, , , ,yolks,AG.01,AG.01, , , 
53_6, , , ,chorizo,AG.01,AG.01, , , 
53_7, , , ,potato chips,AG.01,"AG.01.n.09
AG.01.n.11
AG.01.n.12", , , 
53_8, , , ,chips,AE.14.m.03,, , , 
53_9, , , ,cheddar cheese,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
53_10, , , ,oregano,AG.01,AG.01.h.02.i, , , 
54,"Indeed, the entities that relate to food are delineated below:  coffee, coffee ice cubes, white chocolate syrup, cold coffee, coffee creamer","Indeed, the entities are connected accordingly:  coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], coffee ice cubes -  AG.01 [Food];AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], white chocolate syrup -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.m [Substances for food preparation];AG.01.n.17.a [Sweets], cold coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], coffee creamer -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture];AG.01.t.02 [Preparation of dairy produce];AG.01.u [Container for food, place for storing food].","Definitely, the entities are linked appropriately: coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], ice cubes - AG.01 [Food], white chocolate syrup - AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.m [Substances for food preparation];AG.01.n.17.a [Sweets], cold coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], coffee creamer - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture];AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food].", , , ,0.786,0.643,0.704
54_0, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
