instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
20_0, , , ,pork,http://purl.obolibrary.org/obo/FOODON_00001038,http://purl.obolibrary.org/obo/FOODON_00001038, , , 
20_1, , , ,onion,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679","http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679", , , 
20_2, , , ,celery,"http://purl.obolibrary.org/obo/FOODON_03301727
http://purl.obolibrary.org/obo/NCBITaxon_117781","http://purl.obolibrary.org/obo/FOODON_03301727
http://purl.obolibrary.org/obo/NCBITaxon_117781", , , 
20_3, , , ,pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
20_4, , , ,jalapeno pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003494
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928",, , , 
20_5, , , ,garlic,"http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682","http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682", , , 
20_6, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710",, , , 
20_7, , , ,ground,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00002713
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/PATO_0000317",, , , 
20_8, , , ,chili powder,"http://purl.obolibrary.org/obo/FOODON_00002976
http://purl.obolibrary.org/obo/FOODON_03301511
http://purl.obolibrary.org/obo/FOODON_03302030
http://purl.obolibrary.org/obo/FOODON_03317304","http://purl.obolibrary.org/obo/FOODON_00002976
http://purl.obolibrary.org/obo/FOODON_03301511
http://purl.obolibrary.org/obo/FOODON_03302030
http://purl.obolibrary.org/obo/FOODON_03317304", , , 
20_9, , , ,water,"http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340","http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340", , , 
20_10, , , ,liquid,http://purl.obolibrary.org/obo/FOODON_03412974,, , , 
20_11, , , ,mixture,"http://purl.obolibrary.org/obo/CHEBI_60004
http://purl.obolibrary.org/obo/NCIT_C45305",, , , 
20_12, , , ,chopped,http://purl.obolibrary.org/obo/FOODON_03430125,, , , 
20_13, , , ,rice,"http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530",, , , 
20_14, , , ,parsley,"http://purl.obolibrary.org/obo/FOODON_00002942
http://purl.obolibrary.org/obo/NCBITaxon_4043","http://purl.obolibrary.org/obo/FOODON_00002942
http://purl.obolibrary.org/obo/NCBITaxon_4043", , , 
20_15, , , ,green,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/PATO_0000320",, , , 
20_16, , , ,oil,http://purl.obolibrary.org/obo/FOODON_03310387,http://purl.obolibrary.org/obo/FOODON_03310387, , , 
20_17, , , ,chilled,"http://purl.obolibrary.org/obo/CHEBI_60004
http://purl.obolibrary.org/obo/FOODON_00002642
http://purl.obolibrary.org/obo/NCIT_C45305",, , , 
20_18, , , ,flour,http://purl.obolibrary.org/obo/FOODON_03301116,http://purl.obolibrary.org/obo/FOODON_03301116, , , 
20_19, , , ,black,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/PATO_0000317","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/PATO_0000317", , , 
20_20, , , ,breaded,http://purl.obolibrary.org/obo/FOODON_00002661,"http://purl.obolibrary.org/obo/FOODON_00002661
http://purl.obolibrary.org/obo/FOODON_03411457
http://purl.obolibrary.org/obo/NCBITaxon_9031", , , 
21,"Certainly, the entities connected to food are delineated below:  tomatoes, red onion, yellow onion, green chilies, lime juice, cilantro, garlic, cumin, salt","Definitely, the entities are linked in the following way:  red - http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, yellow - http://purl.obolibrary.org/obo/PATO_0000324;http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, green - http://purl.obolibrary.org/obo/PATO_0000320, lime juice - http://purl.obolibrary.org/obo/FOODON_03306160;http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_00003661;http://purl.obolibrary.org/obo/FOODON_03315552, garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, cumin - http://purl.obolibrary.org/obo/FOODON_00003024;http://purl.obolibrary.org/obo/FOODON_03311872;http://purl.obolibrary.org/obo/FOODON_00003396;http://purl.obolibrary.org/obo/NCBITaxon_52462, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710.","Definitely, the entities are linked appropriately: tomatoes - http://purl.obolibrary.org/obo/FOODON_03309927;http://purl.obolibrary.org/obo/FOODON_03301453;http://purl.obolibrary.org/obo/NCBITaxon_4081, red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_4679, yellow - http://purl.obolibrary.org/obo/PATO_0000324;http://purl.obolibrary.org/obo/NCBITaxon_4071, green - http://purl.obolibrary.org/obo/PATO_0000320;http://purl.obolibrary.org/obo/NCBITaxon_4071, lime juice - http://purl.obolibrary.org/obo/FOODON_03306160;http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_00003661;http://purl.obolibrary.org/obo/FOODON_03315552, cilantro - http://purl.obolibrary.org/obo/FOODON_00003024;http://purl.obolibrary.org/obo/FOODON_00001745, garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, cumin - http://purl.obolibrary.org/obo/FOODON_00003024;http://purl.obolibrary.org/obo/FOODON_03311872;http://purl.obolibrary.org/obo/FOODON_00003396;http://purl.obolibrary.org/obo/NCBITaxon_52462, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710.", , , ,0.857,0.810,0.825
21_0, , , ,red,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/PATO_0000322", , , 
21_1, , , ,yellow,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/PATO_0000324","http://purl.obolibrary.org/obo/NCBITaxon_4071
http://purl.obolibrary.org/obo/PATO_0000324", , , 
21_2, , , ,green,http://purl.obolibrary.org/obo/PATO_0000320,"http://purl.obolibrary.org/obo/NCBITaxon_4071
http://purl.obolibrary.org/obo/PATO_0000320", , , 
21_3, , , ,lime juice,"http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086
http://purl.obolibrary.org/obo/FOODON_03306160
http://purl.obolibrary.org/obo/FOODON_03315552","http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086
http://purl.obolibrary.org/obo/FOODON_03306160
http://purl.obolibrary.org/obo/FOODON_03315552", , , 
21_4, , , ,garlic,"http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682","http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682", , , 
21_5, , , ,cumin,"http://purl.obolibrary.org/obo/FOODON_00003024
http://purl.obolibrary.org/obo/FOODON_00003396
http://purl.obolibrary.org/obo/FOODON_03311872
http://purl.obolibrary.org/obo/NCBITaxon_52462","http://purl.obolibrary.org/obo/FOODON_00003024
http://purl.obolibrary.org/obo/FOODON_00003396
http://purl.obolibrary.org/obo/FOODON_03311872
http://purl.obolibrary.org/obo/NCBITaxon_52462", , , 
21_6, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
22,"Sure thing, the entities regarding food are listed as follows:  mango, red bell pepper, jalapeno pepper, green onion, lime zest, lime juice, vinegar, olive oil, salt, pepper","Of course, the entities are bonded thusly:  mango - http://purl.obolibrary.org/obo/NCBITaxon_29780;http://purl.obolibrary.org/obo/FOODON_00003538;http://purl.obolibrary.org/obo/FOODON_03301813, red bell pepper - http://purl.obolibrary.org/obo/FOODON_03315874;http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, jalapeno pepper - http://purl.obolibrary.org/obo/FOODON_00003494;http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, green - http://purl.obolibrary.org/obo/PATO_0000320;http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, lime - http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_00003661;http://purl.obolibrary.org/obo/FOODON_00003283, lime juice - http://purl.obolibrary.org/obo/FOODON_03306160;http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_00003661;http://purl.obolibrary.org/obo/FOODON_03315552, vinegar - http://purl.obolibrary.org/obo/FOODON_03301705, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03310387, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649.","Definitely, the entities are linked accordingly: red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_4071, jalapeno pepper - http://purl.obolibrary.org/obo/FOODON_00003494;http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, green - http://purl.obolibrary.org/obo/PATO_0000320;http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, lime - http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_00003661, vinegar - http://purl.obolibrary.org/obo/FOODON_03301705, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03310387, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649.", , , ,0.750,0.583,0.646
22_0, , , ,mango,"http://purl.obolibrary.org/obo/FOODON_00003538
http://purl.obolibrary.org/obo/FOODON_03301813
http://purl.obolibrary.org/obo/NCBITaxon_29780",, , , 
22_1, , , ,red bell pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/FOODON_03315874
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322",, , , 
22_2, , , ,jalapeno pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003494
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003494
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
22_3, , , ,green,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/PATO_0000320","http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/PATO_0000320", , , 
22_4, , , ,lime,"http://purl.obolibrary.org/obo/FOODON_00003283
http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086","http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086", , , 
22_5, , , ,lime juice,"http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086
http://purl.obolibrary.org/obo/FOODON_03306160
http://purl.obolibrary.org/obo/FOODON_03315552",, , , 
22_6, , , ,vinegar,http://purl.obolibrary.org/obo/FOODON_03301705,http://purl.obolibrary.org/obo/FOODON_03301705, , , 
22_7, , , ,olive oil,"http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509","http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509", , , 
22_8, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
22_9, , , ,pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
23,"Absolutely, the entities associated with food are:  eggs, water, hot water, cold water, shell, soy sauce, molasses, salt, tea bags, egg, yolks, mayonnaise, red bell pepper, pepper, egg yolks, yolk mixture, egg whites, egg white, salsa","Absolutely, the entities are associated as:  water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, soy sauce - http://purl.obolibrary.org/obo/FOODON_03301115;http://purl.obolibrary.org/obo/FOODON_03311146, molasses - http://purl.obolibrary.org/obo/CHEBI_83163, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, tea - http://purl.obolibrary.org/obo/FOODON_03315081, mayonnaise - http://purl.obolibrary.org/obo/FOODON_03301440, red bell pepper - http://purl.obolibrary.org/obo/FOODON_03315874;http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, yolk - http://purl.obolibrary.org/obo/FOODON_03315772;http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/NCIT_C45305, egg white - http://purl.obolibrary.org/obo/FOODON_03304840;http://purl.obolibrary.org/obo/UBERON_0008944;http://purl.obolibrary.org/obo/HANCESTRO_0005;http://purl.obolibrary.org/obo/PATO_0000323, salsa - http://purl.obolibrary.org/obo/FOODON_03310086.","Definitely, the entities are linked suitably: water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, soy sauce - http://purl.obolibrary.org/obo/FOODON_03301115;http://purl.obolibrary.org/obo/FOODON_03311146, molasses - http://purl.obolibrary.org/obo/CHEBI_83163, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, tea - http://purl.obolibrary.org/obo/FOODON_03315081, shell - http://purl.obolibrary.org/obo/FOODON_03303155, color - http://purl.obolibrary.org/obo/PATO_0000336;http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, mayonnaise - http://purl.obolibrary.org/obo/FOODON_03301440, red bell pepper - http://purl.obolibrary.org/obo/FOODON_03315874;http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, yolk - http://purl.obolibrary.org/obo/FOODON_03315772;http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/NCIT_C45305, egg yolk - http://purl.obolibrary.org/obo/UBERON_0007378;http://purl.obolibrary.org/obo/FOODON_03315772;http://purl.obolibrary.org/obo/FOODON_03301304, salsa - http://purl.obolibrary.org/obo/FOODON_03310086, egg - http://purl.obolibrary.org/obo/UBERON_0008944;http://purl.obolibrary.org/obo/FOODON_03301304.", , , ,0.857,0.857,0.857
23_0, , , ,water,"http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340","http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340", , , 
23_1, , , ,soy sauce,"http://purl.obolibrary.org/obo/FOODON_03301115
http://purl.obolibrary.org/obo/FOODON_03311146","http://purl.obolibrary.org/obo/FOODON_03301115
http://purl.obolibrary.org/obo/FOODON_03311146", , , 
23_2, , , ,molasses,http://purl.obolibrary.org/obo/CHEBI_83163,http://purl.obolibrary.org/obo/CHEBI_83163, , , 
23_3, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
23_4, , , ,tea,http://purl.obolibrary.org/obo/FOODON_03315081,http://purl.obolibrary.org/obo/FOODON_03315081, , , 
23_5, , , ,mayonnaise,http://purl.obolibrary.org/obo/FOODON_03301440,http://purl.obolibrary.org/obo/FOODON_03301440, , , 
23_6, , , ,red bell pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/FOODON_03315874
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/FOODON_03315874
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322", , , 
23_7, , , ,pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
23_8, , , ,yolk,"http://purl.obolibrary.org/obo/CHEBI_60004
http://purl.obolibrary.org/obo/FOODON_03315772
http://purl.obolibrary.org/obo/NCIT_C45305","http://purl.obolibrary.org/obo/CHEBI_60004
http://purl.obolibrary.org/obo/FOODON_03315772
http://purl.obolibrary.org/obo/NCIT_C45305", , , 
23_9, , , ,egg white,"http://purl.obolibrary.org/obo/FOODON_03304840
http://purl.obolibrary.org/obo/HANCESTRO_0005
http://purl.obolibrary.org/obo/PATO_0000323
http://purl.obolibrary.org/obo/UBERON_0008944",, , , 
23_10, , , ,salsa,http://purl.obolibrary.org/obo/FOODON_03310086,http://purl.obolibrary.org/obo/FOODON_03310086, , , 
24,"Of course, the entities regarding food are delineated below:  crabmeat, Italian-style bread crumbs, Parmesan cheese, mozzarella cheese, egg, milk, butter, mushroom caps, mushroom","Certainly, the entities are intertwined as:  crabmeat - http://purl.obolibrary.org/obo/FOODON_03301081, italian - http://purl.obolibrary.org/obo/HANCESTRO_0307, parmesan cheese - http://purl.obolibrary.org/obo/FOODON_00003247;http://purl.obolibrary.org/obo/FOODON_00003247;http://purl.obolibrary.org/obo/FOODON_00001013, mozzarella cheese - http://purl.obolibrary.org/obo/FOODON_03303578;http://purl.obolibrary.org/obo/FOODON_00001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, butter - http://purl.obolibrary.org/obo/FOODON_03310351, mushroom - http://purl.obolibrary.org/obo/FAO_0000012;http://purl.obolibrary.org/obo/FOODON_00003528;http://purl.obolibrary.org/obo/FOODON_03301303.","Of course, the entities are bonded correspondingly: crabmeat - http://purl.obolibrary.org/obo/FOODON_03301081, italian - http://purl.obolibrary.org/obo/HANCESTRO_0307;http://purl.obolibrary.org/obo/FOODON_00001290;http://purl.obolibrary.org/obo/FOODON_03316042;http://purl.obolibrary.org/obo/FOODON_03315498, panko - http://purl.obolibrary.org/obo/FOODON_00002976, parmesan cheese - http://purl.obolibrary.org/obo/FOODON_00003247;http://purl.obolibrary.org/obo/FOODON_00003247;http://purl.obolibrary.org/obo/FOODON_00001013, mozzarella cheese - http://purl.obolibrary.org/obo/FOODON_03303578;http://purl.obolibrary.org/obo/FOODON_00001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, butter - http://purl.obolibrary.org/obo/FOODON_03310351, mushroom - http://purl.obolibrary.org/obo/FAO_0000012;http://purl.obolibrary.org/obo/FOODON_00003528;http://purl.obolibrary.org/obo/FOODON_03301303.", , , ,1.000,1.000,1.000
24_0, , , ,crabmeat,http://purl.obolibrary.org/obo/FOODON_03301081,http://purl.obolibrary.org/obo/FOODON_03301081, , , 
24_1, , , ,italian,http://purl.obolibrary.org/obo/HANCESTRO_0307,"http://purl.obolibrary.org/obo/FOODON_00001290
http://purl.obolibrary.org/obo/FOODON_03315498
http://purl.obolibrary.org/obo/FOODON_03316042
http://purl.obolibrary.org/obo/HANCESTRO_0307", , , 
24_2, , , ,parmesan cheese,"http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_00003247
http://purl.obolibrary.org/obo/FOODON_00003247","http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_00003247
http://purl.obolibrary.org/obo/FOODON_00003247", , , 
24_3, , , ,mozzarella cheese,"http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03303578","http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03303578", , , 
24_4, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
24_5, , , ,butter,http://purl.obolibrary.org/obo/FOODON_03310351,http://purl.obolibrary.org/obo/FOODON_03310351, , , 
24_6, , , ,mushroom,"http://purl.obolibrary.org/obo/FAO_0000012
http://purl.obolibrary.org/obo/FOODON_00003528
http://purl.obolibrary.org/obo/FOODON_03301303","http://purl.obolibrary.org/obo/FAO_0000012
http://purl.obolibrary.org/obo/FOODON_00003528
http://purl.obolibrary.org/obo/FOODON_03301303", , , 
