instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
33_0, , , ,spinach,http://purl.bioontology.org/ontology/SNOMEDCT/256329006,http://purl.bioontology.org/ontology/SNOMEDCT/256329006, , , 
33_1, , , ,feta cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226831005","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226831005", , , 
33_2, , , ,mozzarella cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226837009","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226837009", , , 
33_3, , , ,parmesan cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226838004","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226838004", , , 
33_4, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
33_5, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
34,"Sure thing, the entities regarding food are listed as follows:  bread slices, spinach, Parmesan, almonds, basil, garlic, salt, pepper, olive oil, soft butter, chopped tomatoes, green onion, toast, blended pesto, tomato mixture","Of course, the entities are tied in this way:  bread - http://purl.bioontology.org/ontology/SNOMEDCT/226559002, spinach - http://purl.bioontology.org/ontology/SNOMEDCT/256329006, almonds - http://purl.bioontology.org/ontology/SNOMEDCT/256350002, basil - http://purl.bioontology.org/ontology/SNOMEDCT/735106000, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, olive oil - http://purl.bioontology.org/ontology/SNOMEDCT/41834005, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, onion - http://purl.bioontology.org/ontology/SNOMEDCT/735047000, tomato - http://purl.bioontology.org/ontology/SNOMEDCT/734881000.","Of course, the entities are bonded suitably: bread - http://purl.bioontology.org/ontology/SNOMEDCT/226559002, spinach - http://purl.bioontology.org/ontology/SNOMEDCT/256329006, parmesan - http://purl.bioontology.org/ontology/SNOMEDCT/226838004, almonds - http://purl.bioontology.org/ontology/SNOMEDCT/256350002, basil - http://purl.bioontology.org/ontology/SNOMEDCT/735106000, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, olive oil - http://purl.bioontology.org/ontology/SNOMEDCT/41834005, onion - http://purl.bioontology.org/ontology/SNOMEDCT/735047000, pesto - http://purl.bioontology.org/ontology/SNOMEDCT/227920008, tomato - http://purl.bioontology.org/ontology/SNOMEDCT/734881000.", , , ,0.900,0.900,0.900
34_0, , , ,bread,http://purl.bioontology.org/ontology/SNOMEDCT/226559002,http://purl.bioontology.org/ontology/SNOMEDCT/226559002, , , 
34_1, , , ,spinach,http://purl.bioontology.org/ontology/SNOMEDCT/256329006,http://purl.bioontology.org/ontology/SNOMEDCT/256329006, , , 
34_2, , , ,almonds,http://purl.bioontology.org/ontology/SNOMEDCT/256350002,http://purl.bioontology.org/ontology/SNOMEDCT/256350002, , , 
34_3, , , ,basil,http://purl.bioontology.org/ontology/SNOMEDCT/735106000,http://purl.bioontology.org/ontology/SNOMEDCT/735106000, , , 
34_4, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
34_5, , , ,pepper,http://purl.bioontology.org/ontology/SNOMEDCT/227563001,http://purl.bioontology.org/ontology/SNOMEDCT/227563001, , , 
34_6, , , ,olive oil,http://purl.bioontology.org/ontology/SNOMEDCT/41834005,http://purl.bioontology.org/ontology/SNOMEDCT/41834005, , , 
34_7, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,, , , 
34_8, , , ,onion,http://purl.bioontology.org/ontology/SNOMEDCT/735047000,http://purl.bioontology.org/ontology/SNOMEDCT/735047000, , , 
34_9, , , ,tomato,http://purl.bioontology.org/ontology/SNOMEDCT/734881000,http://purl.bioontology.org/ontology/SNOMEDCT/734881000, , , 
35,"Absolutely, the entities associated with food are provided below:  flour, salt, sugar, soda, vanilla, milk, eggs, oil, poppy seeds, batter","Definitely, the entities are linked as:  flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, vanilla - http://purl.bioontology.org/ontology/SNOMEDCT/412070003, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002.","Absolutely, the entities are related as such: flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, vanilla - http://purl.bioontology.org/ontology/SNOMEDCT/412070003, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, poppy - http://purl.bioontology.org/ontology/SNOMEDCT/227411006.", , , ,1.000,1.000,1.000
35_0, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
35_1, , , ,vanilla,http://purl.bioontology.org/ontology/SNOMEDCT/412070003,http://purl.bioontology.org/ontology/SNOMEDCT/412070003, , , 
35_2, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
36,"Definitely, the entities relevant to food are as follows:  sausage, crescent rolls, rolls, tomatoes, mushrooms, Cheddar cheese, mozzarella cheese, crust, eggs, Worcestershire sauce, salt, pepper, egg mixture, cheese","Absolutely, the entities are related in the following way:  sausage - http://purl.bioontology.org/ontology/SNOMEDCT/227020009, cheddar cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226820002;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, mozzarella cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226837009;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, worcestershire sauce - http://purl.bioontology.org/ontology/SNOMEDCT/443701000124100;http://purl.bioontology.org/ontology/SNOMEDCT/227519005, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005.","Indeed, the entities are connected thusly: sausage - http://purl.bioontology.org/ontology/SNOMEDCT/227020009, cheddar cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226820002;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, mozzarella cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226837009;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, worcestershire sauce - http://purl.bioontology.org/ontology/SNOMEDCT/443701000124100;http://purl.bioontology.org/ontology/SNOMEDCT/227519005, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005.", , , ,1.000,1.000,1.000
36_0, , , ,sausage,http://purl.bioontology.org/ontology/SNOMEDCT/227020009,http://purl.bioontology.org/ontology/SNOMEDCT/227020009, , , 
36_1, , , ,cheddar cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226820002","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226820002", , , 
36_2, , , ,mozzarella cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226837009","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226837009", , , 
36_3, , , ,worcestershire sauce,"http://purl.bioontology.org/ontology/SNOMEDCT/227519005
http://purl.bioontology.org/ontology/SNOMEDCT/443701000124100","http://purl.bioontology.org/ontology/SNOMEDCT/227519005
http://purl.bioontology.org/ontology/SNOMEDCT/443701000124100", , , 
36_4, , , ,pepper,http://purl.bioontology.org/ontology/SNOMEDCT/227563001,http://purl.bioontology.org/ontology/SNOMEDCT/227563001, , , 
36_5, , , ,cheese,http://purl.bioontology.org/ontology/SNOMEDCT/102264005,http://purl.bioontology.org/ontology/SNOMEDCT/102264005, , , 
37,"Sure thing, the entities regarding food are listed as follows:  carrots, apple, juice, coconut milk, freshly grated ginger root","Certainly, the entities are associated correspondingly:  apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001, juice - http://purl.bioontology.org/ontology/SNOMEDCT/129559002, coconut milk - http://purl.bioontology.org/ontology/SNOMEDCT/227500000;http://purl.bioontology.org/ontology/SNOMEDCT/735211005;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, ginger - http://purl.bioontology.org/ontology/SNOMEDCT/227400003.","Certainly, the entities are associated correspondingly: apple juice - http://purl.bioontology.org/ontology/SNOMEDCT/226491003;http://purl.bioontology.org/ontology/SNOMEDCT/735215001;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, coconut milk - http://purl.bioontology.org/ontology/SNOMEDCT/227500000;http://purl.bioontology.org/ontology/SNOMEDCT/735211005;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, ginger - http://purl.bioontology.org/ontology/SNOMEDCT/227400003.", , , ,0.667,0.667,0.667
37_0, , , ,apple,http://purl.bioontology.org/ontology/SNOMEDCT/735215001,, , , 
37_1, , , ,juice,http://purl.bioontology.org/ontology/SNOMEDCT/129559002,, , , 
37_2, , , ,coconut milk,"http://purl.bioontology.org/ontology/SNOMEDCT/227500000
http://purl.bioontology.org/ontology/SNOMEDCT/70813002
http://purl.bioontology.org/ontology/SNOMEDCT/735211005","http://purl.bioontology.org/ontology/SNOMEDCT/227500000
http://purl.bioontology.org/ontology/SNOMEDCT/70813002
http://purl.bioontology.org/ontology/SNOMEDCT/735211005", , , 
37_3, , , ,ginger,http://purl.bioontology.org/ontology/SNOMEDCT/227400003,http://purl.bioontology.org/ontology/SNOMEDCT/227400003, , , 
38,"Of course, the entities associated with food are outlined below:  butter, sugar, eggs, vanilla, banana, flour, baking powder, salt, banana mixture, flour mixture, walnuts, batter, loaf","Indeed, the entities are connected suitably:  butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, vanilla - http://purl.bioontology.org/ontology/SNOMEDCT/412070003, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005.","Certainly, the entities are associated in this fashion: butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007.", , , ,0.500,0.500,0.500
38_0, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
38_1, , , ,vanilla,http://purl.bioontology.org/ontology/SNOMEDCT/412070003,, , , 
38_2, , , ,banana,http://purl.bioontology.org/ontology/SNOMEDCT/256307007,http://purl.bioontology.org/ontology/SNOMEDCT/256307007, , , 
38_3, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,, , , 
39,"Sure thing, the entities regarding food are detailed below:  butter, flour, milk, eggs, salt","Indeed, the entities are connected thusly:  butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002.","Certainly, the entities are associated in this manner: butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002.", , , ,1.000,1.000,1.000
39_0, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
39_1, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
39_2, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
40,"Certainly, the entities connected with food are detailed below:  milk, buckwheat, almond flour, vegetable oil, eggs, baking powder, sugar, salt, batter, waffles","Of course, the entities are bonded suitably:  milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, buckwheat - http://purl.bioontology.org/ontology/SNOMEDCT/226723006, almond - http://purl.bioontology.org/ontology/SNOMEDCT/256350002;http://purl.bioontology.org/ontology/SNOMEDCT/63766005, vegetable oil - http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000.","Definitely, the entities are linked in the following way: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, buckwheat - http://purl.bioontology.org/ontology/SNOMEDCT/226723006, almond - http://purl.bioontology.org/ontology/SNOMEDCT/256350002, vegetable oil - http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000, sugar - http://purl.bioontology.org/ontology/SNOMEDCT/230053007.", , , ,0.833,0.833,0.833
40_0, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
40_1, , , ,buckwheat,http://purl.bioontology.org/ontology/SNOMEDCT/226723006,http://purl.bioontology.org/ontology/SNOMEDCT/226723006, , , 
40_2, , , ,almond,"http://purl.bioontology.org/ontology/SNOMEDCT/256350002
http://purl.bioontology.org/ontology/SNOMEDCT/63766005",http://purl.bioontology.org/ontology/SNOMEDCT/256350002, , , 
40_3, , , ,vegetable oil,"http://purl.bioontology.org/ontology/SNOMEDCT/22836000
http://purl.bioontology.org/ontology/SNOMEDCT/412552006","http://purl.bioontology.org/ontology/SNOMEDCT/22836000
http://purl.bioontology.org/ontology/SNOMEDCT/412552006", , , 
41,"Of course, the entities associated with food are detailed below:  water, salt, quinoa, chopped prunes, peanut butter, almond milk, cinnamon, nutmeg","Absolutely, the entities are interlinked as:  quinoa - http://purl.bioontology.org/ontology/SNOMEDCT/227515004, prunes - http://purl.bioontology.org/ontology/SNOMEDCT/227462009, peanut butter - http://purl.bioontology.org/ontology/SNOMEDCT/102260001;http://purl.bioontology.org/ontology/SNOMEDCT/762952008;http://purl.bioontology.org/ontology/SNOMEDCT/226888007, almond milk - http://purl.bioontology.org/ontology/SNOMEDCT/443691000124100;http://purl.bioontology.org/ontology/SNOMEDCT/256350002;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, cinnamon - http://purl.bioontology.org/ontology/SNOMEDCT/227388008, nutmeg - http://purl.bioontology.org/ontology/SNOMEDCT/735046009.","Certainly, the entities are associated accordingly: quinoa - http://purl.bioontology.org/ontology/SNOMEDCT/227515004, prunes - http://purl.bioontology.org/ontology/SNOMEDCT/227462009, peanut butter - http://purl.bioontology.org/ontology/SNOMEDCT/102260001;http://purl.bioontology.org/ontology/SNOMEDCT/762952008;http://purl.bioontology.org/ontology/SNOMEDCT/226888007, almond milk - http://purl.bioontology.org/ontology/SNOMEDCT/443691000124100;http://purl.bioontology.org/ontology/SNOMEDCT/256350002;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, cinnamon - http://purl.bioontology.org/ontology/SNOMEDCT/227388008, nutmeg - http://purl.bioontology.org/ontology/SNOMEDCT/735046009.", , , ,1.000,1.000,1.000
41_0, , , ,quinoa,http://purl.bioontology.org/ontology/SNOMEDCT/227515004,http://purl.bioontology.org/ontology/SNOMEDCT/227515004, , , 
41_1, , , ,prunes,http://purl.bioontology.org/ontology/SNOMEDCT/227462009,http://purl.bioontology.org/ontology/SNOMEDCT/227462009, , , 
41_2, , , ,peanut butter,"http://purl.bioontology.org/ontology/SNOMEDCT/102260001
http://purl.bioontology.org/ontology/SNOMEDCT/226888007
http://purl.bioontology.org/ontology/SNOMEDCT/762952008","http://purl.bioontology.org/ontology/SNOMEDCT/102260001
http://purl.bioontology.org/ontology/SNOMEDCT/226888007
http://purl.bioontology.org/ontology/SNOMEDCT/762952008", , , 
41_3, , , ,almond milk,"http://purl.bioontology.org/ontology/SNOMEDCT/256350002
http://purl.bioontology.org/ontology/SNOMEDCT/443691000124100
http://purl.bioontology.org/ontology/SNOMEDCT/70813002","http://purl.bioontology.org/ontology/SNOMEDCT/256350002
http://purl.bioontology.org/ontology/SNOMEDCT/443691000124100
http://purl.bioontology.org/ontology/SNOMEDCT/70813002", , , 
41_4, , , ,cinnamon,http://purl.bioontology.org/ontology/SNOMEDCT/227388008,http://purl.bioontology.org/ontology/SNOMEDCT/227388008, , , 
41_5, , , ,nutmeg,http://purl.bioontology.org/ontology/SNOMEDCT/735046009,http://purl.bioontology.org/ontology/SNOMEDCT/735046009, , , 
42,"Sure thing, the entities regarding food are outlined below:  flour, baking powder, milk, egg yolk, egg whites, whites, batter, pancake, pancakes","Indeed, the entities are fused as:  flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007, pancake - http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106.","Indeed, the entities are connected accordingly: flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007, pancake - http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106.", , , ,1.000,1.000,1.000
42_0, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
42_1, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
42_2, , , ,egg yolk,http://purl.bioontology.org/ontology/SNOMEDCT/256442007,http://purl.bioontology.org/ontology/SNOMEDCT/256442007, , , 
42_3, , , ,pancake,http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106,http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106, , , 
43,"Definitely, the entities relevant to food are as follows:  milk, malt powder, banana","Definitely, the entities are linked correspondingly:  milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, malt - http://purl.bioontology.org/ontology/SNOMEDCT/710180001, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007.","Of course, the entities are tied together as: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007.", , , ,0.667,0.667,0.667
43_0, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
43_1, , , ,malt,http://purl.bioontology.org/ontology/SNOMEDCT/710180001,, , , 
43_2, , , ,banana,http://purl.bioontology.org/ontology/SNOMEDCT/256307007,http://purl.bioontology.org/ontology/SNOMEDCT/256307007, , , 
44,"Certainly, the entities connected with food are delineated below:  flour, baking powder, baking soda, salt, sugar, butter, eggs, nuts, mashed banana, batter, loaf","Indeed, the entities are connected thusly:  flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007.","Of course, the entities are bonded in this manner: flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007.", , , ,1.000,1.000,1.000
44_0, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
44_1, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
44_2, , , ,banana,http://purl.bioontology.org/ontology/SNOMEDCT/256307007,http://purl.bioontology.org/ontology/SNOMEDCT/256307007, , , 
45,"Of course, the entities regarding food are provided as follows:  oil, garam masala, turmeric, coriander, salt, onion, green chile peppers, seasoned oil, eggs","Of course, the entities are linked in this way:  garam masala - http://purl.bioontology.org/ontology/SNOMEDCT/227399005, turmeric - http://purl.bioontology.org/ontology/SNOMEDCT/227414003, onion - http://purl.bioontology.org/ontology/SNOMEDCT/735047000.","Absolutely, the entities are related properly: garam masala - http://purl.bioontology.org/ontology/SNOMEDCT/227399005, turmeric - http://purl.bioontology.org/ontology/SNOMEDCT/227414003, onion - http://purl.bioontology.org/ontology/SNOMEDCT/735047000, chile - http://purl.bioontology.org/ontology/SNOMEDCT/227408005.", , , ,1.000,1.000,1.000
45_0, , , ,garam masala,http://purl.bioontology.org/ontology/SNOMEDCT/227399005,http://purl.bioontology.org/ontology/SNOMEDCT/227399005, , , 
45_1, , , ,turmeric,http://purl.bioontology.org/ontology/SNOMEDCT/227414003,http://purl.bioontology.org/ontology/SNOMEDCT/227414003, , , 
45_2, , , ,onion,http://purl.bioontology.org/ontology/SNOMEDCT/735047000,http://purl.bioontology.org/ontology/SNOMEDCT/735047000, , , 
46,"Yes, the entities linked to food are listed below:  milk, pumpkin, egg, oil, vinegar, flour, brown sugar, baking powder, baking soda, allspice, cinnamon, salt, pumpkin mixture, batter, pancake","Absolutely, the entities are associated as:  milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, pumpkin - http://purl.bioontology.org/ontology/SNOMEDCT/227260004, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, brown sugar - http://purl.bioontology.org/ontology/SNOMEDCT/230055000, allspice - http://purl.bioontology.org/ontology/SNOMEDCT/227375005, cinnamon - http://purl.bioontology.org/ontology/SNOMEDCT/227388008, pancake - http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106.","Certainly, the entities are associated thusly: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, pumpkin - http://purl.bioontology.org/ontology/SNOMEDCT/227260004, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, brown sugar - http://purl.bioontology.org/ontology/SNOMEDCT/230055000, allspice - http://purl.bioontology.org/ontology/SNOMEDCT/227375005, cinnamon - http://purl.bioontology.org/ontology/SNOMEDCT/227388008, ginger - http://purl.bioontology.org/ontology/SNOMEDCT/227400003, salt - http://purl.bioontology.org/ontology/SNOMEDCT/230118003, pancake - http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106.", , , ,1.000,1.000,1.000
46_0, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
46_1, , , ,pumpkin,http://purl.bioontology.org/ontology/SNOMEDCT/227260004,http://purl.bioontology.org/ontology/SNOMEDCT/227260004, , , 
46_2, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
46_3, , , ,brown sugar,http://purl.bioontology.org/ontology/SNOMEDCT/230055000,http://purl.bioontology.org/ontology/SNOMEDCT/230055000, , , 
46_4, , , ,allspice,http://purl.bioontology.org/ontology/SNOMEDCT/227375005,http://purl.bioontology.org/ontology/SNOMEDCT/227375005, , , 
46_5, , , ,cinnamon,http://purl.bioontology.org/ontology/SNOMEDCT/227388008,http://purl.bioontology.org/ontology/SNOMEDCT/227388008, , , 
46_6, , , ,pancake,http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106,http://purl.bioontology.org/ontology/SNOMEDCT/443981000124106, , , 
47,"Indeed, the entities that relate to food are outlined as follows:  cooking spray, eggs, cream, mushroom soup, Cheddar cheese, roast beef, black pepper, egg mixture","Of course, the entities are bonded correspondingly:  cream - http://purl.bioontology.org/ontology/SNOMEDCT/255621006, mushroom - http://purl.bioontology.org/ontology/SNOMEDCT/735045008;http://purl.bioontology.org/ontology/SNOMEDCT/227566009, cheddar cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226820002;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, roast beef - http://purl.bioontology.org/ontology/SNOMEDCT/226925008;http://purl.bioontology.org/ontology/SNOMEDCT/226916002, black pepper - http://purl.bioontology.org/ontology/SNOMEDCT/412060000;http://purl.bioontology.org/ontology/SNOMEDCT/227563001.","Definitely, the entities are linked in this fashion: cream - http://purl.bioontology.org/ontology/SNOMEDCT/255621006, cheddar cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226820002;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, beef - http://purl.bioontology.org/ontology/SNOMEDCT/226916002.", , , ,0.333,0.333,0.333
47_0, , , ,cream,http://purl.bioontology.org/ontology/SNOMEDCT/255621006,http://purl.bioontology.org/ontology/SNOMEDCT/255621006, , , 
47_1, , , ,mushroom,"http://purl.bioontology.org/ontology/SNOMEDCT/227566009
http://purl.bioontology.org/ontology/SNOMEDCT/735045008",, , , 
47_2, , , ,cheddar cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226820002","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226820002", , , 
47_3, , , ,roast beef,"http://purl.bioontology.org/ontology/SNOMEDCT/226916002
http://purl.bioontology.org/ontology/SNOMEDCT/226925008",, , , 
47_4, , , ,black pepper,"http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/412060000",, , , 
48,"Yes, the entities related to food are detailed below:  cooking spray, eggs, flour, sugar, sour cream, salt, batter, blueberries, confectioners ' sugar","Certainly, the entities are associated in this fashion:  flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, cream - http://purl.bioontology.org/ontology/SNOMEDCT/255621006, blueberries - http://purl.bioontology.org/ontology/SNOMEDCT/412061001.","Indeed, the entities are connected thusly: flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, cream - http://purl.bioontology.org/ontology/SNOMEDCT/255621006, blueberries - http://purl.bioontology.org/ontology/SNOMEDCT/412061001.", , , ,1.000,1.000,1.000
48_0, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
48_1, , , ,cream,http://purl.bioontology.org/ontology/SNOMEDCT/255621006,http://purl.bioontology.org/ontology/SNOMEDCT/255621006, , , 
48_2, , , ,blueberries,http://purl.bioontology.org/ontology/SNOMEDCT/412061001,http://purl.bioontology.org/ontology/SNOMEDCT/412061001, , , 
49,"Indeed, the entities concerning food are detailed below:  banana, cucumbers, red bell pepper, grapefruit juice, carrots, ice, smoothie","Definitely, the entities are linked as such:  banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007, bell pepper - http://purl.bioontology.org/ontology/SNOMEDCT/1137359008;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, grapefruit juice - http://purl.bioontology.org/ontology/SNOMEDCT/226493000;http://purl.bioontology.org/ontology/SNOMEDCT/256315005;http://purl.bioontology.org/ontology/SNOMEDCT/129559002.","Of course, the entities are bonded in this manner: banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007, cucumbers - http://purl.bioontology.org/ontology/SNOMEDCT/227219006, red bell pepper - http://purl.bioontology.org/ontology/SNOMEDCT/1137359008;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, grape juice - http://purl.bioontology.org/ontology/SNOMEDCT/226492005;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, carrots - http://purl.bioontology.org/ontology/SNOMEDCT/256319004, smoothie - http://purl.bioontology.org/ontology/SNOMEDCT/227689008.", , , ,0.167,0.167,0.167
